Ticker,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Avg Volume,Rel Volume,Price_perf,Change,Volume,Company,Sector,Industry,Market Cap,P/E,Price_overview,Country,Perf Week_Rank,Perf Month_Rank,Perf Quart_Rank,Perf Half_Rank,Perf Year_Rank,Perf YTD_Rank,Short_Term_Strength,ST_Rank,Long_Term_Strength,LT_Rank,Overall_Strength,Overall_Rank,Consistency
LSEA,-0.0009,0.856,0.3636999999999999,0.0584999999999999,0.0738,0.3204,0.0009,0.1084,3.0,964010.0,1.39,11.21,-0.0009,1339439.0,Landsea Homes Corporation,Real Estate,Real Estate - Development,408160000.0,41.92,11.21,USA,47.35243055555556,94.53125,88.39050131926122,57.989228007181325,55.71955719557196,81.68402777777779,0.42755,92.01388888888889,0.16533333333333325,67.54617414248021,0.27858333333333335,80.12152777777779,83.3
EVLV,0.431,0.8492000000000001,0.6740999999999999,1.2425,1.1775,0.5215,0.0471,0.0721,1.5,2230000.0,2.31,6.01,0.0101,5140711.0,Evolv Technologies Holdings Inc,Industrials,Security & Protection Services,985620000.0,,6.01,USA,97.04861111111111,94.44444444444444,94.10729991204924,94.52423698384202,91.05166051660517,89.49652777777779,0.6401,95.83333333333334,1.0313666666666668,93.40369393139841,0.8159666666666666,92.88194444444444,100.0
APYX,0.1216,0.8445999999999999,0.0993,0.3496,0.0375,0.0506,0.0558,0.1079,2.33,186720.0,0.72,1.66,0.1216,134530.0,Apyx Medical Corp,Healthcare,Medical Devices,62730000.0,,1.66,USA,82.8125,94.35763888888889,66.75461741424802,79.6229802513465,53.41328413284133,59.375,0.4831,93.14236111111111,0.16213333333333332,67.28232189973615,0.25053333333333333,77.51736111111111,100.0
ELPW,-0.1143,0.8439,4.4928,-0.2298,-0.5338,2.7576,0.2071,0.1388,,328050.0,1.96,4.96,0.10220000000000001,643150.0,Elong Power Holding Ltd,Industrials,Electrical Equipment & Parts,230230000.0,22.88,4.96,China,1.4756944444444444,94.27083333333334,99.47229551451187,22.082585278276483,12.730627306273062,99.04513888888889,0.3648,90.10416666666666,1.2430666666666665,94.89885664028144,1.2027333333333334,95.74652777777779,50.0
GOGO,0.05,0.8379000000000001,0.6093,0.6465000000000001,0.1839,0.5834,0.0353,0.08869999999999999,2.0,1930000.0,2.28,12.81,0.056900000000000006,4396385.0,Gogo Inc,Communication Services,Telecom Services,1690000000.0,,12.81,USA,70.09548611111111,94.18402777777779,92.87598944591029,88.77917414721723,64.76014760147602,90.71180555555556,0.44395000000000007,92.27430555555556,0.4799,84.87247141600703,0.4851666666666667,88.28125,100.0
APLD,0.3381,0.8332999999999999,-0.2977,-0.0348,0.6332,-0.0209,0.051100000000000007,0.0632,1.0,32860000.0,1.7,7.48,0.1032,55717003.0,Applied Digital Corporation,Technology,Information Technology Services,1680000000.0,,7.48,USA,95.74652777777779,94.09722222222221,8.179419525065963,45.062836624775585,84.59409594095942,48.17708333333333,0.5857,95.05208333333334,0.10023333333333333,60.510114335971856,0.24186666666666667,76.90972222222221,50.0
WKEY,0.3101,0.8308,0.2935,2.6244,2.7188,-0.2115,0.0718,0.0652,1.0,146730.0,3.23,7.14,0.0968,474104.0,WISeKey International Holding Ltd ADR,Technology,Semiconductors,14350000.0,,7.14,Switzerland,94.70486111111111,94.01041666666666,84.08091468777485,97.75583482944344,96.77121771217713,24.913194444444446,0.57045,94.87847222222221,1.8788999999999998,96.9217238346526,1.09435,95.05208333333334,83.3
SKIN,0.0,0.8288,0.0745,0.1054,-0.332,0.0881,0.08470000000000001,0.138,3.6,867600.0,0.76,1.73,0.109,660628.0,Beauty Health Company,Consumer Defensive,Household & Personal Products,217970000.0,,1.73,USA,48.30729166666667,93.92361111111111,62.532981530343015,62.25314183123878,24.6309963099631,64.58333333333334,0.4144,91.49305555555556,-0.0507,39.050131926121374,0.12746666666666664,62.326388888888886,66.7
ANY,0.1347,0.8237000000000001,0.3306,-0.3531,-0.4207,-0.0613,0.0415,0.0512,1.0,385200.0,1.23,0.89,0.0002,474743.0,Sphere 3D Corp,Financial,Capital Markets,23450000.0,,0.89,USA,84.54861111111111,93.83680555555556,86.54353562005277,12.118491921005386,19.04981549815498,43.66319444444444,0.47920000000000007,93.05555555555556,-0.14773333333333336,27.880386983289355,0.07565000000000001,52.43055555555556,50.0
OPAL,0.1261,0.7857,-0.1438,-0.3261,-0.5,-0.2625,0.056299999999999996,0.0658,1.67,160560.0,3.67,2.5,0.0,589893.0,OPAL Fuels Inc,Utilities,Utilities - Regulated Gas,433430000.0,102.88,2.5,USA,83.33333333333334,93.75,24.010554089709764,13.913824057450627,14.760147601476014,19.270833333333336,0.45589999999999997,92.70833333333334,-0.3233,12.576956904133684,-0.053433333333333353,26.99652777777778,33.3
TSLL,-0.0135,0.7829,-0.1926999999999999,-0.2894,0.9704,-0.4689,0.0454,0.0658,,209100000.0,0.86,14.62,0.0391,180001941.0,Direxion Daily TSLA Bull 2X Shares,Financial,Exchange Traded Fund,,,14.62,USA,37.15277777777778,93.66319444444444,17.326297273526826,16.87612208258528,89.57564575645756,6.684027777777778,0.38470000000000004,90.71180555555556,0.16276666666666673,67.37027264731749,0.1314666666666667,63.107638888888886,33.3
TVRD,0.2278,0.7792,1.1406,1.9358,0.2176,0.7908,0.0694,0.054000000000000006,1.0,20570.0,2.48,32.88,0.0049,51020.0,Tvardi Therapeutics Inc,Healthcare,Biotechnology,307790000.0,,32.88,USA,91.31944444444444,93.57638888888889,96.74582233948989,96.67863554757629,67.06642066420663,93.83680555555556,0.5035000000000001,93.40277777777779,1.098,93.93139841688655,0.8486333333333334,93.48958333333334,100.0
QNTM,0.3354999999999999,0.7787000000000001,0.9615,1.4837,-0.4629,2.3207,0.1091,0.075,1.0,578730.0,0.37,12.22,-0.006500000000000001,212428.0,Quantum BioPharma Ltd,Healthcare,Drug Manufacturers - Specialty & Generic,28110000.0,,12.22,Canada,95.61631944444444,93.48958333333334,95.69041336851363,95.06283662477558,16.789667896678967,98.35069444444444,0.5570999999999999,94.53125,0.6607666666666666,88.74230430958663,0.9028666666666667,93.75,83.3
VVPR,0.0625,0.7606999999999999,5.255599999999999,4.869,0.4894,2.7068,0.0706,0.0666,1.0,5870000.0,0.07,4.93,0.08109999999999999,415153.0,VivoPower International PLC,Technology,Solar,21890000.0,,4.93,United Kingdom,72.56944444444444,93.40277777777779,99.64819700967458,99.2818671454219,80.81180811808119,98.95833333333334,0.41159999999999997,91.40625,3.538,98.94459102902374,2.357333333333333,98.78472222222221,100.0
ZDAI,0.0484999999999999,0.7548,0.1714,-0.9168,,-0.3977,0.0192,0.17550000000000002,,798630.0,1.27,0.85,0.0872,1013748.0,Primega Group Holdings Ltd,Industrials,Engineering & Construction,22420000.0,,0.85,Hong Kong,69.53125,93.31597222222221,75.19788918205805,0.9874326750448833,,9.895833333333332,0.40164999999999995,91.05902777777779,-0.3727,9.850483729111698,-0.06796,24.739583333333336,60.0
SOC,0.1507,0.7415999999999999,0.1334,0.4956,1.3725,0.41,0.0712,0.0518,1.0,1780000.0,3.83,32.29,-0.0019,6804129.0,Sable Offshore Corp,Energy,Oil & Gas Drilling,2890000000.0,,32.29,USA,85.9375,93.22916666666666,70.97625329815304,85.09874326750449,92.34317343173431,86.11111111111111,0.44614999999999994,92.36111111111111,0.6671666666666667,88.83025505716799,0.5506333333333333,90.01736111111111,100.0
CPS,-0.0889,0.7406,0.5051,0.5713,0.6137,0.6327,0.0318,0.08779999999999999,3.0,409170.0,0.45,22.14,0.0005,184455.0,Cooper-Standard Holdings Inc,Consumer Cyclical,Auto Parts,388520000.0,,22.14,USA,2.604166666666667,93.14236111111111,91.82058047493403,87.07360861759426,83.76383763837639,91.66666666666666,0.32585000000000003,88.28125,0.5633666666666667,86.98328935795955,0.49574999999999997,88.62847222222221,83.3
JL,0.3051,0.7402,0.0366999999999999,0.4139,-0.2418,0.3907,0.0533,0.038,,28310.0,0.38,5.09,0.0716,10640.0,J-Long Group Ltd,Consumer Cyclical,Apparel Manufacturing,15980000.0,748.53,5.09,Hong Kong,94.53125,93.05555555555556,55.84872471416007,82.85457809694793,30.81180811808118,85.06944444444444,0.52265,93.75,0.06959999999999997,56.552330694810905,0.2741333333333333,79.42708333333334,83.3
ADCT,0.3195,0.7287,0.3681,0.0421,-0.4574,0.1206,0.1516,0.1035,1.0,395320.0,2.49,2.23,0.132,984901.0,Adc Therapeutics SA,Healthcare,Biotechnology,221170000.0,,2.23,Switzerland,95.13888888888889,92.96875,88.56640281442392,55.56552962298025,17.25092250922509,68.22916666666666,0.5241,93.96701388888889,-0.01573333333333332,45.20668425681618,0.18693333333333337,71.00694444444444,83.3
PNBK,0.0881,0.7188,3.9832,2.1882,0.7807999999999999,2.0567,0.029500000000000002,0.1358,3.0,546850.0,0.3,5.93,0.0313,163391.0,Patriot National Bancorp Inc,Financial,Banks - Regional,452220000.0,,5.93,USA,77.69097222222221,92.88194444444444,99.38434476693052,97.12746858168761,86.99261992619927,98.09027777777779,0.40345,91.23263888888889,2.3174,97.8891820580475,1.6359666666666666,97.91666666666666,100.0
FTEK,0.5628,0.7143,0.6311,0.6311,0.4,0.6,0.1139,0.0658,1.0,143070.0,2.4,1.68,0.05,343979.0,Fuel Tech Inc,Industrials,Pollution & Treatment Controls,51700000.0,,1.68,USA,97.74305555555556,92.79513888888889,93.22779243623572,88.42010771992818,77.12177121771218,91.14583333333334,0.63855,95.74652777777779,0.5540666666666666,86.54353562005277,0.5898833333333333,90.36458333333334,100.0
IONQ,0.4072,0.7086,0.4427,0.8149,4.156499999999999,0.0962,0.1648,0.08039999999999999,1.33,19280000.0,5.4,45.79,0.3652,104037013.0,IonQ Inc,Technology,Computer Hardware,11350000000.0,,45.79,USA,96.61458333333334,92.70833333333334,90.50131926121372,91.56193895870736,98.33948339483395,65.79861111111111,0.5579000000000001,94.61805555555556,1.8046999999999997,96.65787159190853,1.10435,95.13888888888889,100.0
CFSB,0.7448999999999999,0.7055,0.7404000000000001,0.9956,0.8049,1.0133,0.24989999999999998,0.1153,,8080.0,11.63,13.61,-0.0051,93946.0,CFSB Bancorp Inc,Financial,Banks - Regional,89120000.0,,13.61,USA,98.61111111111111,92.62152777777779,94.63500439753739,93.17773788150808,87.26937269372694,95.57291666666666,0.7252,96.35416666666666,0.8469666666666668,91.73262972735267,0.8341,93.14236111111111,100.0
OKLO,0.0617,0.6995999999999999,0.024,0.9216,4.1186,0.8709,0.061500000000000006,0.058600000000000006,1.62,13390000.0,1.18,39.72,0.0791,15871029.0,Oklo Inc,Utilities,Utilities - Regulated Electric,5530000000.0,,39.72,USA,72.30902777777779,92.53472222222221,53.21020228671943,92.63913824057451,98.24723247232473,94.61805555555556,0.38064999999999993,90.625,1.6880666666666666,96.30606860158312,1.1160666666666665,95.39930555555556,100.0
BROG,0.6148,0.6965,0.6769,0.5034000000000001,1.1165,0.3885,0.1284,0.0688,1.0,14240.0,14.64,2.18,0.2386,208532.0,Brooge Energy Limited,Energy,Oil & Gas Midstream,195300000.0,44.04,2.18,United Arab Emirates,98.09027777777779,92.44791666666666,94.1952506596306,85.63734290843806,90.68265682656826,84.98263888888889,0.6556500000000001,95.92013888888889,0.7656000000000001,90.76517150395779,0.6661,91.75347222222221,100.0
ATOM,-0.0868999999999999,0.6931,0.0817,0.2259,0.5149,-0.4293,0.0308,0.061,1.0,491630.0,1.05,6.62,-0.0068000000000000005,516881.0,Atomera Inc,Technology,Semiconductor Equipment & Materials,203260000.0,,6.62,USA,2.7777777777777777,92.36111111111111,63.41248900615655,73.24955116696589,81.27306273062732,8.333333333333332,0.3031000000000001,86.37152777777779,0.27416666666666667,76.73702726473175,0.16656666666666667,68.40277777777779,66.7
LOT,-0.0220999999999999,0.687,-0.1401,-0.4989,-0.7412000000000001,-0.3878,0.0692,0.0537,3.0,218020.0,1.33,2.21,0.0676,289397.0,Lotus Technology Inc. ADR,Consumer Cyclical,Auto Manufacturers,1500000000.0,,2.21,China,30.68576388888889,92.27430555555556,24.450307827616534,5.9694793536804305,6.549815498154982,10.416666666666668,0.3324500000000001,88.54166666666666,-0.4600666666666667,6.068601583113456,-0.18384999999999999,10.15625,16.7
BTCS,0.515,0.6833,0.1348,-0.0706,0.8144,0.2267,0.0794,0.1606,1.0,721620.0,4.69,3.03,0.114,3387511.0,BTCS Inc,Financial,Capital Markets,63920000.0,,3.03,USA,97.65625,92.1875,71.15215479331574,40.305206463195695,87.36162361623616,75.95486111111111,0.5991500000000001,95.22569444444444,0.29286666666666666,78.01231310466139,0.3839333333333334,85.24305555555556,83.3
FOSL,0.0616,0.6739,0.0065,0.1923,0.069,-0.0719,0.0755,0.054400000000000004,4.0,431480.0,0.65,1.55,0.0333,278706.0,Fossil Group Inc,Consumer Cyclical,Footwear & Accessories,83130000.0,,1.55,USA,72.17881944444444,92.10069444444444,49.86807387862797,69.83842010771993,55.1660516605166,42.27430555555556,0.36775,90.27777777777779,0.08926666666666667,59.36675461741425,0.15523333333333336,66.75347222222221,83.3
CPSH,0.3175,0.6711,0.5466,0.7659999999999999,0.4261,0.5466,0.0441,0.061200000000000004,,49310.0,5.93,2.49,0.057300000000000004,292213.0,CPS Technologies Corporation,Technology,Electronic Components,36170000.0,,2.49,USA,94.96527777777779,92.01388888888889,91.99648197009674,91.02333931777379,78.41328413284133,89.84375,0.4943,93.22916666666666,0.5795666666666666,87.2471416007036,0.5456500000000001,89.58333333333334,100.0
TSSI,0.3811,0.6667000000000001,-0.0699,0.6509,7.277,0.0329,0.10779999999999999,0.1445,,1620000.0,1.31,12.25,0.0802,2119416.0,TSS Inc,Technology,Information Technology Services,306500000.0,34.51,12.25,USA,96.44097222222221,91.88368055555556,36.675461741424805,89.04847396768402,99.16974169741697,56.25,0.5239,93.83680555555556,2.6193333333333335,98.2409850483729,1.4897833333333332,97.30902777777779,83.3
IZEA,0.0103,0.6667000000000001,0.1452,0.0592,0.0806,0.0727,0.0356,0.062400000000000004,1.0,53530.0,0.88,2.95,0.049800000000000004,47349.0,IZEA Worldwide Inc,Communication Services,Internet Content & Information,49930000.0,,2.95,USA,55.251736111111114,91.88368055555556,72.11961301671064,58.16876122082585,56.365313653136525,63.19444444444444,0.3385,88.88888888888889,0.09500000000000001,60.15831134564644,0.17245000000000002,69.27083333333334,100.0
CCM,0.009,0.6659999999999999,0.6714,0.3379,0.3586,0.4647,0.042800000000000005,0.0981,,36220.0,0.01,7.88,0.009000000000000001,364.0,Concord Medical Services ADR,Healthcare,Medical Care Facilities,22220000.0,,7.88,China,54.513888888888886,91.75347222222221,94.0193491644679,79.17414721723519,74.58487084870849,88.02083333333334,0.33749999999999997,88.80208333333334,0.4559666666666667,84.60861917326298,0.4179333333333333,86.71875,100.0
AVL,-0.0194,0.6647,-0.0314,0.4413,,-0.2019,0.015600000000000001,0.0394,,639140.0,0.26,27.75,0.0069,167498.0,Direxion Daily AVGO Bull 2X Shares,Financial,Exchange Traded Fund,,,27.75,USA,32.76909722222222,91.66666666666666,44.23922603342129,83.84201077199282,,25.95486111111111,0.32265,88.02083333333334,0.20495000000000002,70.80035180299032,0.17066000000000003,69.01041666666666,40.0
EVAV,0.0616,0.6622,0.0263,0.364,0.3561999999999999,0.1119999999999999,0.045899999999999996,0.052300000000000006,,6620.0,1.97,24.09,0.041100000000000005,13029.0,Direxion Daily Electric and Autonomous Vehicles Bull 2X Shares,Financial,Exchange Traded Fund,,,24.09,USA,72.17881944444444,91.57986111111111,54.089709762532976,80.3411131059246,74.35424354243543,67.70833333333334,0.3619,89.93055555555556,0.24883333333333332,74.84608619173262,0.26371666666666665,78.60243055555556,100.0
REFR,0.0,0.6476000000000001,0.2628,-0.1217999999999999,-0.1217999999999999,0.0116999999999999,0.035699999999999996,0.0708,1.0,33240.0,2.89,1.73,0.042199999999999994,96195.0,Research Frontiers Inc,Technology,Electronic Components,57980000.0,,1.73,USA,48.30729166666667,91.49305555555556,82.4098504837291,33.123877917414724,41.974169741697416,54.427083333333336,0.32380000000000003,88.19444444444444,0.006400000000000058,47.405452946350046,0.11308333333333337,59.80902777777778,50.0
BOOT,0.0297,0.6475,0.2435,0.1898999999999999,0.3878,0.0511,0.0265,0.0458,1.2,1080000.0,0.77,159.58,0.0138,828231.0,Boot Barn Holdings Inc,Consumer Cyclical,Apparel Retail,4880000000.0,27.21,159.58,USA,64.40972222222221,91.40625,80.73878627968337,69.47935368043088,76.38376383763837,59.635416666666664,0.33859999999999996,88.97569444444444,0.27373333333333333,76.60510114335972,0.2582499999999999,78.125,100.0
NVDU,-0.0325,0.6434000000000001,-0.1561,-0.3221,0.1871,-0.2312,0.025,0.0455,,1500000.0,0.66,71.95,0.0171,994504.0,Direxion Daily NVDA Bull 2X Shares,Financial,Exchange Traded Fund,,,71.95,USA,21.744791666666664,91.31944444444444,22.691292875989447,14.272890484739678,65.08302583025831,22.30902777777778,0.30545000000000005,86.71875,-0.09703333333333332,33.50923482849604,0.014766666666666683,40.19097222222222,33.3
OM,-0.0552,0.6418,0.4065999999999999,0.7633,-0.6589,0.1093,0.0233,0.0791,1.8,153850.0,1.11,18.47,-0.006999999999999999,170164.0,Outset Medical Inc,Healthcare,Medical Devices,327330000.0,,18.47,USA,8.984375,91.23263888888889,89.9736147757256,90.93357271095152,8.948339483394834,67.36111111111111,0.2933,85.67708333333334,0.1703333333333333,68.16182937554969,0.20114999999999997,73.09027777777779,66.7
DEFT,-0.0286,0.6406999999999999,0.3404999999999999,0.7895,3.6832,0.375,0.0507,0.0643,1.0,1070000.0,1.74,3.74,0.059500000000000004,1868459.0,DeFi Technologies Inc,Financial,Capital Markets,1220000000.0,184.24,3.74,Canada,24.95659722222222,91.14583333333334,87.2471416007036,91.29263913824057,98.1549815498155,84.28819444444444,0.30605,86.80555555555556,1.6044,96.21811785400176,0.9667166666666667,94.61805555555556,83.3
SMR,0.055,0.6399,0.3298,-0.0715,2.4924,0.4122,0.042,0.0512,2.0,8010000.0,1.31,25.32,0.060700000000000004,10531292.0,NuScale Power Corporation,Industrials,Specialty Industrial Machinery,7200000000.0,,25.32,USA,71.09375,91.05902777777779,86.45558487247142,40.21543985637343,96.30996309963099,86.28472222222221,0.34745000000000004,89.32291666666666,0.9169,92.52418645558487,0.6429666666666667,91.40625,83.3
HUMA,0.2698,0.6327,-0.322,-0.4600999999999999,-0.6601,-0.5247999999999999,0.0719,0.084,1.29,4450000.0,1.09,2.4,0.0256,4843935.0,Humacyte Inc,Healthcare,Biotechnology,372290000.0,,2.4,USA,93.31597222222221,90.97222222222221,7.12401055408971,6.732495511669659,8.763837638376385,5.46875,0.45125000000000004,92.62152777777779,-0.4807333333333333,5.540897097625329,-0.17741666666666664,10.850694444444445,33.3
XTNT,0.1323,0.6289,0.2973,0.6934999999999999,0.0021,0.64,0.0482,0.0508,1.0,218500.0,0.3,0.73,0.0527,66259.0,Xtant Medical Holdings Inc,Healthcare,Medical Devices,101220000.0,,0.73,USA,84.20138888888889,90.88541666666666,84.43271767810026,90.12567324955117,51.199261992619924,91.75347222222221,0.3806,90.53819444444444,0.33096666666666663,80.29903254177661,0.39901666666666663,86.02430555555556,100.0
CHGG,0.211,0.6277,-0.3069,-0.4271,-0.7565000000000001,-0.3843999999999999,0.0552,0.0431,4.2,3340000.0,0.59,0.99,0.011200000000000002,1977564.0,Chegg Inc,Consumer Defensive,Education & Training Services,105620000.0,,0.99,USA,90.27777777777779,90.79861111111111,7.651715039577836,8.258527827648116,6.273062730627306,10.590277777777777,0.41935,91.75347222222221,-0.4968333333333333,4.925241864555849,-0.17269999999999996,11.631944444444445,33.3
CMTL,0.2733,0.6222,0.0379,-0.1736,-0.1275,-0.4539,0.0719,0.0479,2.0,301550.0,0.94,2.19,0.1173,283541.0,Comtech Telecommunications Corp,Technology,Communication Equipment,64269999.99999999,,2.19,USA,93.57638888888889,90.71180555555556,56.81618293755497,28.231597845601435,41.420664206642066,7.465277777777778,0.44775,92.44791666666666,-0.08773333333333333,34.91644678979771,0.029733333333333344,43.31597222222222,50.0
GTI,0.2327,0.6208,-0.3765,-0.9412,-0.9707,-0.7987000000000001,0.0815,0.1143,,13950000.0,0.89,0.18,0.12480000000000001,12401596.0,Graphjet Technology,Basic Materials,Other Industrial Metals & Mining,26590000.0,,0.18,Malaysia,91.84027777777779,90.625,4.221635883905013,0.26929982046678635,0.9225092250922509,1.4756944444444444,0.42675,91.92708333333334,-0.7628,1.0554089709762533,-0.3722666666666667,1.6493055555555556,33.3
SLSN,0.0265,0.6192,0.5,0.5796,1.5973,0.5841,0.0178,0.0699,,129350.0,0.27,3.87,-0.0077,34373.0,Solesence Inc,Consumer Defensive,Household & Personal Products,271300000.0,77.4,3.87,USA,63.020833333333336,90.53819444444444,91.60070360598066,87.34290843806104,93.81918819188192,90.79861111111111,0.32284999999999997,88.10763888888889,0.8923,92.34828496042216,0.6511166666666666,91.49305555555556,100.0
BULZ,-0.0401999999999999,0.6153,-0.2163,-0.1532,-0.0167,-0.1671,0.0219,0.044199999999999996,,257180.0,0.95,135.04,0.0076,243467.0,MicroSectorsTM Solactive FANG Innovation 3X Leveraged ETNs,Financial,Exchange Traded Fund,,,135.04,USA,16.883680555555554,90.40798611111111,15.03957783641161,30.430879712746854,49.44649446494465,30.555555555555557,0.28755000000000003,84.98263888888889,-0.12873333333333334,29.815303430079155,0.0036333333333333447,37.32638888888889,16.7
